sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
167,"Delaware State Hornets",13,3.2,3.8,2.6,0.829,1.9,0.6,1.3,32,32,9.8,34.1,1.04,31.7,46.3,1.8,0.6,1.2,33.3,0.1,0,0.1,0,0.04
167,"Xavier Musketeers",12,3.1,3.8,2.2,0.703,2.3,0.8,1.4,37,42.6,13.5,16.2,0.41,13.5,32.4,1.8,0.6,1.2,33.3,0.5,0.3,0.3,50,0.22
175,"Auburn Tigers",13,3,3.7,1.9,0.641,1.8,0.5,1.2,30.4,32.6,23.1,20.5,0.65,20.5,35.9,1.6,0.5,1.2,28.6,0.2,0.1,0.1,50,0.09
175,"Wofford Terriers",12,3,3.7,2.3,0.778,2.2,0.7,1.5,30.8,30.8,11.1,19.4,0.5,16.7,38.9,2,0.7,1.3,33.3,0.2,0,0.2,0,0.08
175,"Wright State Raiders",14,3.1,3.7,2.6,0.818,2,0.9,1.1,42.9,42.9,20.5,15.9,0.5,13.6,40.9,1.9,0.9,1.1,44.4,0.1,0,0.1,0,0.04
175,"UCLA Bruins",12,2.9,3.7,1.7,0.571,2.3,0.7,1.6,29.6,31.5,17.1,5.7,0.15,5.7,28.6,2.1,0.6,1.5,28,0.2,0.1,0.1,50,0.07
175,"Florida International Panthers",10,3.4,3.7,2.2,0.647,2.3,0.8,1.5,34.8,34.8,20.6,14.7,0.39,14.7,35.3,2.2,0.8,1.4,36.4,0.1,0,0.1,0,0.04
175,"St. Bonaventure Bonnies",13,2.9,3.7,1.8,0.632,2.5,0.8,1.8,30.3,34.8,10.5,2.6,0.06,2.6,28.9,1.9,0.5,1.4,28,0.6,0.2,0.4,37.5,0.24
175,"Sacred Heart Pioneers",11,2.8,3.7,1.9,0.677,2.2,0.7,1.5,33.3,35.4,16.1,9.7,0.21,6.5,32.3,2.1,0.6,1.5,30.4,0.1,0.1,0,100,0.04
175,"Alabama State Hornets",10,3.4,3.7,2.6,0.765,2.5,1,1.5,40,40,14.7,20.6,0.44,20.6,41.2,2.1,1,1.1,47.6,0.4,0,0.4,0,0.16
175,"James Madison Dukes",14,3.1,3.7,1.7,0.558,2.4,0.8,1.6,33.3,34.8,20.9,2.3,0.06,2.3,27.9,2.1,0.7,1.4,33.3,0.2,0.1,0.1,33.3,0.09
175,"New Mexico Lobos",11,3.1,3.7,1.9,0.618,2.5,0.8,1.7,32.1,32.1,14.7,8.8,0.14,5.9,29.4,2.4,0.8,1.5,34.6,0.2,0,0.2,0,0.07
175,"Harvard Crimson",12,2.8,3.7,2.7,0.941,1.5,0.9,0.6,61.1,61.1,20.6,29.4,1.06,26.5,55.9,1.4,0.9,0.5,64.7,0.1,0,0.1,0,0.06
175,"Southern Miss Golden Eagles",13,3.2,3.7,1.3,0.415,2.1,0.5,1.5,25.9,25.9,29.3,7.3,0.19,7.3,22,1.9,0.5,1.4,28,0.2,0,0.2,0,0.07
187,"Miami (FL) Hurricanes",12,2.9,3.6,2.3,0.771,2.1,0.8,1.3,40,42,14.3,17.1,0.44,17.1,40,2,0.8,1.3,37.5,0.1,0.1,0,100,0.04
187,"Long Island University Sharks",10,3.1,3.6,2.3,0.742,2,0.7,1.3,35,35,16.1,19.4,0.6,16.1,41.9,1.8,0.7,1.1,38.9,0.2,0,0.2,0,0.1
187,"South Alabama Jaguars",12,3.2,3.6,2.4,0.763,1.8,0.7,1.2,36.4,36.4,15.8,26.3,0.91,26.3,47.4,1.8,0.7,1.2,36.4,0,0,0,,0
187,"Canisius Golden Griffins",11,3,3.6,2.5,0.818,2.5,0.9,1.5,37,37,6.1,18.2,0.37,15.2,42.4,2.4,0.9,1.5,38.5,0.1,0,0.1,0,0.04
187,"Nicholls State Colonels",9,3.2,3.6,2.3,0.724,2,0.8,1.2,38.9,44.4,24.1,17.2,0.5,13.8,34.5,1.7,0.6,1.1,33.3,0.3,0.2,0.1,66.7,0.17
