sep=,
"Rank","Team","GP","Poss","%Time","Pts","PPP","FG Att","FG Made","FG Miss","FG%","eFG%","TO%","%FT","FTA/FGA","%SF","Score%","2 FG Att","2 FG Made","2 FG Miss","2 FG%","3FG Att","3 FG Made","3 FG Miss","3 FG%","3PA/FGA"
111,"New Haven Chargers",26,2,2.7,1.6,0.792,1.2,0.6,0.7,46.9,46.9,24.5,15.1,0.5,15.1,41.5,1.2,0.6,0.6,48.4,0,0,0,0,0.03
111,"UC Irvine Anteaters",27,2,2.5,1.6,0.792,1.3,0.6,0.8,41.7,43.1,18.9,15.1,0.42,15.1,37.7,1.2,0.5,0.7,43.8,0.1,0,0.1,25,0.11
111,"Alabama State Hornets",26,3.9,4.3,3.1,0.792,2.8,1.1,1.7,38.4,39.7,11.9,19.8,0.49,18.8,42.6,2.5,1,1.5,40,0.3,0.1,0.2,25,0.11
111,"UTEP Miners",24,4.2,5.1,3.3,0.792,2.6,0.9,1.7,34.9,37.3,17.8,23.8,0.71,19.8,39.6,2.3,0.8,1.5,35.2,0.4,0.1,0.3,33.3,0.14
111,"Monmouth Hawks",25,2.9,3.6,2.3,0.792,1.9,0.6,1.3,31.9,33,12.5,25,0.72,20.8,41.7,1.8,0.6,1.2,31.8,0.1,0,0.1,33.3,0.06
116,"Saint Louis Billikens",29,3.8,4.4,3,0.791,2.7,1.1,1.5,42.9,44.8,20,13.6,0.34,12.7,39.1,2.5,1,1.5,41.1,0.1,0.1,0,75,0.05
117,"Western Carolina Lady Catamounts",28,2.2,2.7,1.7,0.787,1.6,0.6,1,37.8,37.8,14.8,16.4,0.38,14.8,39.3,1.6,0.6,1,37.8,0,0,0,,0
117,"St. Bonaventure Bonnies",28,2.7,3.4,2.1,0.787,2.1,0.8,1.3,37.9,40.5,13.3,9.3,0.24,8,38.7,1.7,0.7,1,40.4,0.4,0.1,0.3,27.3,0.19
119,"Harvard Crimson",24,3.3,4.3,2.6,0.785,2.3,0.8,1.4,37,37,12.7,21.5,0.59,20.3,43,2,0.8,1.2,41.7,0.3,0,0.3,0,0.11
120,"Illinois-Chicago Flames",26,3.9,5,3.1,0.784,2.7,1,1.7,38.6,40,15.7,18.6,0.5,17.6,40.2,2.5,1,1.5,39.1,0.2,0.1,0.2,33.3,0.09
121,"Louisville Cardinals",28,4.3,5.2,3.4,0.783,3,1.2,1.8,41,42.2,16.7,15,0.42,13.3,39.2,2.6,1.1,1.5,43.2,0.3,0.1,0.3,22.2,0.11
121,"Youngstown State Penguins",28,3,3.7,2.3,0.783,2.2,1,1.3,43.5,44.4,16.9,9.6,0.24,8.4,39.8,2.1,0.9,1.1,44.8,0.1,0,0.1,25,0.06
121,"Texas A&M-(Corpus Christi) Islanders",26,2.7,3.2,2.1,0.783,1.8,0.7,1.1,39.6,40.6,17.4,15.9,0.42,13,39.1,1.7,0.7,1,41.9,0.2,0,0.2,20,0.1
121,"Central Connecticut State Blue Devils",26,1.8,2.1,1.4,0.783,1.3,0.5,0.8,39.4,39.4,13,17.4,0.45,13,41.3,1.2,0.5,0.7,40.6,0,0,0,0,0.03
125,"N.J.I.T. Highlanders",28,4.3,5.2,3.3,0.782,3.3,1.4,2,40.9,41.9,12.6,11.8,0.27,11.8,40.3,3.1,1.3,1.9,40.9,0.2,0.1,0.1,40,0.05
126,"Boise State Broncos",28,2.6,3.2,2,0.781,1.8,0.6,1.2,33.3,35.3,13.7,17.8,0.49,17.8,39.7,1.6,0.5,1.1,33.3,0.2,0.1,0.1,33.3,0.12
127,"Drexel Dragons",24,3.4,4.5,2.7,0.78,2.8,1,1.8,37.3,38.8,11,9.8,0.21,9.8,37.8,2.3,1,1.4,41.1,0.5,0.1,0.4,18.2,0.16
